Filing Date/Time,Publication Date/Time,Document Date,Source,Disclosing Organisation LEI,Disclosing Organisation Name,Description,Category,ESEF Type,Download Link,Related Organisation(s)
19/02/2025 10:17,17/02/2025 10:32,17/02/2025,FCA,213800KIOPB5OYXIVY33,Lanark Master Issuer Plc,Lanark Master Issuer Plc - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113110/NI-000113110.pdf,
19/02/2025 10:17,17/02/2025 10:38,17/02/2025,FCA,984500B43BFE4DF77187,Fuel Ventures VCT plc,Fuel Ventures VCT plc - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113109/NI-000113109.pdf,
19/02/2025 08:00,19/02/2025 08:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Municipality Finance Plc,Municipality Finance issues a GBP 75 million tap under its MTN programme,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001049156-en.html,
19/02/2025 08:00,19/02/2025 08:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Kuntarahoitus Oyj,Kuntarahoitus laskee liikkeeseen 75 miljoonan Englannin punnan lisäyksen viitelainaan osana joukkovelkakirjalainaohjelmaa,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001049156-fi.html,
19/02/2025 07:00,19/02/2025 07:00,,Regulatory News Services (RNS),WZE1WSENV6JSZFK0JC28,BHP Group Limited,BHP prices US bond,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5543457.html,
18/02/2025 16:12,18/02/2025 16:12,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250218257327.html,
18/02/2025 15:24,18/02/2025 14:57,18/02/2025,Direct Upload,213800YHFC48VOL6JY40;BPF79TJMIH3DK8XCKI50;213800ZVIELEA55JMJ32,Diageo Capital B.V.;Diageo Finance Plc;DIAGEO PLC,Supplement to Base Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113067/NI-000113067.pdf,
18/02/2025 14:57,18/02/2025 14:57,,Regulatory News Services (RNS),213800ZVIELEA55JMJ32,Diageo PLC,Publication of Supplement to Base Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5542993.html,
18/02/2025 13:45,18/02/2025 13:45,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250218157441.html,
18/02/2025 12:36,18/02/2025 12:35,18/02/2025,Direct Upload,YUEDD7W89PH0FV8Q2S28,BANK OF ENGLAND (GOVERNOR AND COMPANY OF),Publication of Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113053/NI-000113053.pdf,
18/02/2025 11:49,18/02/2025 11:49,,Regulatory News Services (RNS),,Uzbekistan (Republic of),Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5542980.html,
18/02/2025 10:56,18/02/2025 10:56,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250218543122.html,
18/02/2025 10:18,14/02/2025 09:53,14/02/2025,FCA,549300P4PHVCL0EZU771,MITSUBISHI HC CAPITAL UK PLC,MITSUBISHI HC CAPITAL UK PLC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113024/NI-000113024.pdf,
18/02/2025 10:18,14/02/2025 09:30,14/02/2025,FCA,213800XC35KGM9NFC641,SEGRO plc,SEGRO plc - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113023/NI-000113023.pdf,
18/02/2025 10:17,14/02/2025 10:17,14/02/2025,FCA,RR3QWICWWIPCS8A4S074,Natwest Markets Plc,Natwest Markets Plc - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113022/NI-000113022.pdf,
18/02/2025 10:17,14/02/2025 10:28,14/02/2025,FCA,2138005O9XJIJN4JPN90,NatWest Group plc,NatWest Group plc - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000113021/NI-000113021.pdf,
18/02/2025 07:00,18/02/2025 07:00,,Regulatory News Services (RNS),549300Y9URD6W70K0360,Bendigo and Adelaide Bank Limited,Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5542386.html,
17/02/2025 13:55,17/02/2025 13:55,,Regulatory News Services (RNS),EN5TNI6CI43VEPAMHL14,Westpac Banking Corporation,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5541398.html,
17/02/2025 13:55,17/02/2025 13:55,,Regulatory News Services (RNS),EN5TNI6CI43VEPAMHL14,Westpac Banking Corporation,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5541401.html,
17/02/2025 13:00,17/02/2025 12:40,17/02/2025,Direct Upload,2138001S47XKWIB7TH90,EASYJET PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112983/NI-000112983.pdf,
17/02/2025 13:00,17/02/2025 13:00,,Regulatory News Services (RNS),2138001S47XKWIB7TH90,easyJet PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5541307.html,
17/02/2025 12:38,17/02/2025 12:38,,Regulatory News Services (RNS),2138003KE7A61PG6CK49,LiveWest Treasury PLC,Publication of Pricing Supplement ,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5541306.html,
17/02/2025 11:34,17/02/2025 11:34,,Regulatory News Services (RNS),984500B43BFE4DF77187,Fuel Ventures VCT PLC,Publication of a Prospectus & Notice of GM,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5541230.html,
17/02/2025 10:41,17/02/2025 10:35,17/02/2025,Direct Upload,549300Y9URD6W70K0360,Bendigo and Adelaide Bank Limited,Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112956/NI-000112956.pdf,
17/02/2025 10:31,13/02/2025 11:16,13/02/2025,FCA,549300SWJ4YK4LLNT176;MYF1DAS6G5WY7PRWCU78;549300MKFYEKVRWML317,Unilever Finance Netherlands B.V.;Unilever Capital Corporation;UNILEVER PLC,Unilever Finance Netherlands B.V.;Unilever Capital Corporation;UNILEVER PLC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112955/NI-000112955.pdf,
17/02/2025 10:30,13/02/2025 11:08,13/02/2025,FCA,213800KYT12UFB2VE455;213800313INX42GDLR44,UNITED UTILITIES PLC;United Utilities Water Finance PLC,UNITED UTILITIES PLC;United Utilities Water Finance PLC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112954/NI-000112954.pdf,
17/02/2025 10:00,17/02/2025 09:45,14/02/2025,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS_CGMFL99090_XS2989620047_25LEQ009816,Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112943/NI-000112943.pdf,
17/02/2025 07:00,17/02/2025 07:00,,Regulatory News Services (RNS),213800S2XOO3YSEGCA26,Sancus Lending Group Limited,Junior Funding Commitment,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5540062.html,
14/02/2025 17:26,14/02/2025 17:15,14/02/2025,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS_Pref Share Confirmation_Class__1154 CGMFL99093-24LEQ009819-XS2989617761 _UK BP,Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112888/NI-000112888.pdf,
14/02/2025 17:19,14/02/2025 17:19,14/02/2025,Direct Upload,2138005O9XJIJN4JPN90,NatWest Group plc,Prospectus Supplement,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112886/NI-000112886.pdf,
14/02/2025 17:17,14/02/2025 17:17,14/02/2025,Direct Upload,RR3QWICWWIPCS8A4S074,Natwest Markets Plc,Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112885/NI-000112885.pdf,
14/02/2025 16:54,14/02/2025 16:40,14/02/2025,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS_Pref Share Confirmation_Class__1155 CGMFL99100-24LEQ009827-XS2989622761 _UK BP,Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112884/NI-000112884.pdf,
14/02/2025 16:18,14/02/2025 16:18,,Regulatory News Services (RNS),RR3QWICWWIPCS8A4S074,Natwest Markets PLC,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5539846.html,
14/02/2025 16:05,14/02/2025 16:05,,Regulatory News Services (RNS),2138005O9XJIJN4JPN90,NatWest Group plc,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5539832.html,
14/02/2025 15:02,14/02/2025 15:02,,Regulatory News Services (RNS),254900EDM43U3SGRND29,Albania (The Republic of),Publication of an Offering Circular,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5539734.html,
14/02/2025 14:42,14/02/2025 14:42,,Regulatory News Services (RNS),,Credit Agricole Corp & Inv Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5539764.html,
14/02/2025 10:45,14/02/2025 10:41,14/02/2025,Direct Upload,549300P4PHVCL0EZU771,MITSUBISHI HC CAPITAL UK PLC,Publication of Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112861/NI-000112861.pdf,
14/02/2025 10:32,14/02/2025 10:32,,Regulatory News Services (RNS),,Mitsubishi HC Capital UK PLC,Publication of Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5539509.html,
14/02/2025 10:29,14/02/2025 10:15,5/12/24,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS_Pref Share Confirmation_Class 1110_CGMFL91709_24LEQ055092_XS294142480_UK BP,Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112859/NI-000112859.pdf,
14/02/2025 09:28,12/2/25 9:22,12/2/25,FCA,549300IBZWZL1KTPF918,ASB Bank Limited,ASB Bank Limited - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112847/NI-000112847.pdf,
14/02/2025 09:28,12/2/25 9:17,12/2/25,FCA,549300IBZWZL1KTPF918,ASB Bank Limited,ASB Bank Limited - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112846/NI-000112846.pdf,
14/02/2025 09:28,12/2/25 9:31,12/2/25,FCA,MSFSBD3QN1GSN7Q6C537,COMMONWEALTH BANK OF AUSTRALIA,COMMONWEALTH BANK OF AUSTRALIA - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112845/NI-000112845.pdf,
14/02/2025 09:28,12/2/25 9:28,12/2/25,FCA,MSFSBD3QN1GSN7Q6C537,COMMONWEALTH BANK OF AUSTRALIA,COMMONWEALTH BANK OF AUSTRALIA - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112844/NI-000112844.pdf,
14/02/2025 09:28,12/2/25 11:03,12/2/25,FCA,213800ZDLLGLVL2YTB47,Oberon AIM VCT plc,Oberon AIM VCT plc - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112843/NI-000112843.pdf,
14/02/2025 07:00,11/2/25 16:30,11/2/25,Direct Upload,25340053KRUNNYUWF472,PJSC PhosAgro,[Correction: trading start date] PhosAgro Successfully Launches New Placement of Yuan-Denominated Bonds,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112829/NI-000112829.docx,
13/02/2025 17:48,13/02/2025 15:35,13/02/2025,Direct Upload,549300MKFYEKVRWML317,UNILEVER PLC,Prospectus Supplement,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112824/NI-000112824.pdf,
13/02/2025 15:35,13/02/2025 15:35,,Regulatory News Services (RNS),549300MKFYEKVRWML317,Unilever PLC,Publication of Supplement,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5538133.html,
13/02/2025 12:50,13/02/2025 12:50,,Regulatory News Services (RNS),2138002IEYQAOC88ZJ59,United Utilities Group PLC,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5538043.html,
13/02/2025 10:52,13/02/2025 10:30,23/12/2024,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS_Pref Share Confirmation_Class 1123_CGMFL92871-24LEQ057363-XS2949508852,Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112779/NI-000112779.pdf,
13/02/2025 09:05,11/2/25 10:47,11/2/25,FCA,213800S9QIXMUSYLIV07,Elvet Mortgages 2025-1 PLC,Elvet Mortgages 2025-1 PLC - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112730/NI-000112730.pdf,
13/02/2025 07:00,13/02/2025 07:00,,Regulatory News Services (RNS),MSFSBD3QN1GSN7Q6C537,Commonwealth Bank of Australia,Publication of Supplement to EMTN Programme,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5536758.html,
13/02/2025 07:00,13/02/2025 07:00,,Regulatory News Services (RNS),549300A8V0FZJN79NH08,ASB Bank Limited,ASB EMTN Programme - Supplement,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5536694.html,
13/02/2025 07:00,13/02/2025 07:00,,Regulatory News Services (RNS),MSFSBD3QN1GSN7Q6C537,Commonwealth Bank of Australia,Publication of Supplement to Covered Bond Program,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5536759.html,
13/02/2025 07:00,13/02/2025 07:00,,Regulatory News Services (RNS),549300A8V0FZJN79NH08,ASB Bank Limited,ASB Covered Bond Programme - Supplement,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5536699.html,
12/2/25 17:20,12/2/25 17:20,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250212724681.html,
12/2/25 12:14,12/2/25 12:14,,Business Wire (BWI),,OBERON AIM VCT PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/BWI/20250212968472.html,
12/2/25 11:33,12/2/25 11:33,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250212128700.html,
12/2/25 9:47,11/2/25 16:45,11/2/25,Direct Upload,213800S9QIXMUSYLIV07,Elvet Mortgages 2025-1 PLC,Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112641/NI-000112641.pdf,
12/2/25 9:17,12/2/25 9:17,,Regulatory News Services (RNS),549300KCFVCFTUJZYT59,MFB Magyar Fejlesztési Bank,Issue of HUF denominated domestic public bonds,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5535944.html,
12/2/25 9:09,10/2/25 10:49,10/2/25,FCA,2138006LIAYQKUCYBB20,Whitbread Group PLC,Whitbread Group PLC - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112638/NI-000112638.pdf,
12/2/25 9:09,10/2/25 10:23,10/2/25,FCA,9884007ER46L6N7EI764,SAMSUNG ELECTRONICS Co.  Ltd,"SAMSUNG ELECTRONICS Co., Ltd - Single prospectus",Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112637/NI-000112637.pdf,
12/2/25 7:00,12/2/25 7:00,,Regulatory News Services (RNS),213800Y33WHD3ESJJP16,IQE PLC,IQE plc: Convertible Loan Note Financing,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5534821.html,
11/2/25 16:37,11/2/25 16:37,,Regulatory News Services (RNS),213800S9QIXMUSYLIV07,Elvet Mortgages 2025-1 PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5534833.html,
11/2/25 16:37,11/2/25 16:35,11/2/25,Direct Upload,25340053KRUNNYUWF472,PJSC PhosAgro,PhosAgro Successfully Launches New Placement of Yuan-Denominated Bonds,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112635/NI-000112635.docx,
11/2/25 16:36,11/2/25 16:36,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250211438523.html,
11/2/25 16:04,11/2/25 16:04,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250211047606.html,
11/2/25 9:06,7/2/25 10:18,7/2/25,FCA,213800OV68U446W4NV89,South West Water Finance PLC,South West Water Finance PLC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112546/NI-000112546.pdf,
11/2/25 9:06,7/2/25 11:07,7/2/25,FCA,549300XP222MV7P3CC54,TSB Bank plc,TSB Bank plc - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112545/NI-000112545.pdf,
10/2/25 16:26,10/2/25 16:26,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5533193.html,
10/2/25 11:47,10/2/25 11:30,6/12/24,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - AR FT_ISS_Pref Share Confirmation_Class_1067_CGMFL88180_24LEQ046547_XS2907269646_UK BP,Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112516/NI-000112516.pdf,
10/2/25 10:41,10/2/25 10:41,,Regulatory News Services (RNS),549300DR7967WVLR3P83,CoinShares Digital Securities Ltd,CSDS RNS - Conditions Change_UK (10 February 2025),Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5532764.html,
10/2/25 9:10,6/2/25 10:50,6/2/25,FCA,213800573TEIBOSTZX92,Akademiska Hus AB (publ),Akademiska Hus AB (publ) - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112483/NI-000112483.pdf,
10/2/25 9:10,6/2/25 9:46,6/2/25,FCA,724500OPA8GZSQUNSR96;HJZQGXYTVV2NWJZLPW74;3UKPTDP5PGQRH8AUK042;Z2VZBHUMB7PWWJ63I008,TOYOTA MOTOR FINANCE (NETHERLANDS) B.V.;TOYOTA CREDIT CANADA INC;Toyota Finance Australia Limited;TOYOTA MOTOR CREDIT CORPORATION,TOYOTA MOTOR FINANCE (NETHERLANDS) B.V.;TOYOTA CREDIT CANADA INC;Toyota Finance Australia Limited;TOYOTA MOTOR CREDIT CORPORATION - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112482/NI-000112482.pdf,
10/2/25 9:10,6/2/25 11:01,6/2/25,FCA,549300JEV79SSEDKS489,FAB Sukuk Company Limited,FAB Sukuk Company Limited - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112481/NI-000112481.pdf,
10/2/25 9:09,6/2/25 11:05,6/2/25,FCA,2138002Y3WMK6RZS8H90,First Abu Dhabi Bank P.J.S.C.,First Abu Dhabi Bank P.J.S.C. - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000112480/NI-000112480.pdf,
10/2/25 8:00,10/2/25 8:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Municipality Finance Plc,The notes redeemed by Municipality Finance have been removed from trading at Nasdaq Helsinki,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001047278-en.html,
10/2/25 8:00,10/2/25 8:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Kuntarahoitus Oyj,Kuntarahoitus Oyj:n ennenaikaisesti eräännyttämä joukkovelkakirja on poistettu pörssilistalta,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001047278-fi.html,
10/2/25 8:00,10/2/25 8:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Municipality Finance Plc,Municipality Finance issues EUR 10 million notes under its MTN programme,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001047345-en.html,
10/2/25 8:00,10/2/25 8:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Kuntarahoitus Oyj,Kuntarahoitus laskee liikkeeseen 10 miljoonan euron joukkovelkakirjalainan osana joukkovelkakirjalainaohjelmaa,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001047345-fi.html,
10/2/25 7:00,10/2/25 7:00,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5531693.html,
7/2/25 12:45,7/2/25 12:45,,Regulatory News Services (RNS),2138005R4IVX4O3IQ543,Jade Road Investments Limited,"Investment Commitment, Equity Fundraising and CLN",Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5531303.html,
7/2/25 12:05,7/2/25 12:05,,Regulatory News Services (RNS),549300XP222MV7P3CC54,TSB Bank PLC,Publication of Supplemental Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5531278.html,
